Iteration	SSE		Active_Count	Active_Percentage
1	365877077680933.000000	0	0.00
2	293272126006884.625000	3	100.00
3	274857584285602.687500	3	100.00
4	247470594408868.281250	3	100.00
5	235697377942806.750000	3	100.00
6	225482772258099.937500	3	100.00
7	223167691934259.187500	3	100.00
8	223107618371233.593750	3	100.00
9	223099674390028.875000	3	100.00
10	223097563246272.906250	3	100.00
11	223097486536373.562500	2	66.67
12	223097486536373.562500	0	0.00
